Emissor,CNPJ,Emissão,Série,Quantidade,Valor,PM,Dono,Competência,% do PL Dono
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4 ª Emissão,Série nº 229,82500.0,82624573.59,1001.5099829090909,VCJR11,04/2022,5.947678366205479
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4 ª Emissão,Série nº 314,81000.0,77872395.77,961.3876020987653,VCJR11,04/2022,5.605595811533192
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4 ª Emissão,Série nº 375,20720.0,21973449.03,1060.4946443050194,VCJR11,04/2022,1.5817450154135164
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4 ª Emissão,Série nº 375,4500.0,4772225.9,1060.4946444444445,VCJR11,04/2022,0.3435257031996439
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4 ª Emissão,Série nº 375,5540.0,5875140.33,1060.4946444043321,VCJR11,04/2022,0.42291831014534276
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4 ª Emissão,Série nº 481,5000.0,5040809.39,1008.1618779999999,VCJR11,04/2022,0.36285951811189776
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,79 ª Emissão,Série nº 2,30000.0,30018709.39,1000.6236463333333,VCJR11,04/2022,2.160878061607583
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,1 ª Emissão,Série nº 331,50000.0,43740205.8,874.8041159999999,VCJR11,04/2022,3.148611417481754
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 257,20000.0,20866718.55,1043.3359275,VCJR11,04/2022,1.5020777124900568
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 258,20000.0,20866718.55,1043.3359275,VCJR11,04/2022,1.5020777124900568
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 256,20000.0,20866718.55,1043.3359275,VCJR11,04/2022,1.5020777124900568
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 254,20000.0,20866718.55,1043.3359275,VCJR11,04/2022,1.5020777124900568
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 255,20000.0,20866718.55,1043.3359275,VCJR11,04/2022,1.5020777124900568
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 259,20000.0,20866718.55,1043.3359275,VCJR11,04/2022,1.5020777124900568
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 294,27000.0,27497884.78,1018.4401770370371,VCJR11,04/2022,1.979418075232416
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 293,58000.0,59069530.26,1018.4401768965516,VCJR11,04/2022,4.252083272134946
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 294,336.0,342195.9,1018.4401785714286,VCJR11,04/2022,0.024632758306670898
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 353,41738.0,7854687.48,188.19031769610427,VCJR11,04/2022,0.5654147763584365
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 383,48000.0,30767945.17,640.9988577083334,VCJR11,04/2022,2.2148113316539217
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 434,20000.0,18539083.29,926.9541644999999,VCJR11,04/2022,1.3345243409106045
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 304,24500.0,23944790.2,977.3383755102041,VCJR11,04/2022,1.723650779277431
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 305,35500.0,34768393.81,979.3913749295775,VCJR11,04/2022,2.50278113043693
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 437,30000.0,31911376.0,1063.7125333333333,VCJR11,04/2022,2.2971204863684758
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 418,11500.0,10920023.03,949.5672199999999,VCJR11,04/2022,0.7860710429355523
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 418,28500.0,27062665.76,949.5672196491229,VCJR11,04/2022,1.9480891056856557
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 513,50000.0,48765217.55,975.304351,VCJR11,04/2022,3.5103337523371145
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 506,25882.0,26045890.86,1006.332233212271,VCJR11,04/2022,1.8748971990497507
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 506,14118.0,14207398.47,1006.332233319167,VCJR11,04/2022,1.022710712425473
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 294,30664.0,31229449.59,1018.4401770806157,VCJR11,04/2022,2.2480324393157036
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 267,34500.0,21766998.36,630.9274886956522,VCJR11,04/2022,1.5668837927736181
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1 ª Emissão,Série nº 266,34500.0,21766998.36,630.9274886956522,VCJR11,04/2022,1.5668837927736181
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,69 ª Emissão,Série nº 1,20000.0,19470766.87,973.5383435,VCJR11,04/2022,1.4015910019794071
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,69 ª Emissão,Série nº 2,10000.0,10053518.94,1005.3518939999999,VCJR11,04/2022,0.7236962867777147
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,88 ª Emissão,Série nº 1,35000.0,35429067.21,1012.2590631428571,VCJR11,04/2022,2.5503392928282573
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,19 ª Emissão,Série nº 2,1500.0,435941.38,290.6275866666667,VCJR11,04/2022,0.031380968180555566
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,19 ª Emissão,Série nº 1,8500.0,3745779.85,440.6799823529412,VCJR11,04/2022,0.2696376248664814
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,1 ª Emissão,Série nº 34,47189.0,42634574.49,903.4854413104749,VCJR11,04/2022,3.0690232376247835
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,1 ª Emissão,Série nº 33,47189.0,42634574.5,903.4854415223887,VCJR11,04/2022,3.069023238344627
CRI_19L0928585 - VIRGOSEC,08.769.451/0001-08,4,64,5649.0,4749773.59,840.8167091520622,VCRI11,04/2022,2.8226770971127504
CRI_19L0928585 - VIRGOSEC,08.769.451/0001-08,4,64,1119.0,940873.89,840.8167024128686,VCRI11,04/2022,0.5591389000447875
CRI_20F0849801 - VIRGOSEC,08.769.451/0001-08,4,100,601.0,170256.59,283.2888352745424,VCRI11,04/2022,0.10117942847577199
CRI_20F0849801 - VIRGOSEC,08.769.451/0001-08,4,100,120.0,33994.66,283.28883333333334,VCRI11,04/2022,0.020202215197826924
CRI_21C0777936 - VIRGOSEC,08.769.451/0001-08,4,238,5000.0,2512173.67,502.434734,VCRI11,04/2022,1.4929248621887858
CRI_21F0968888 - VIRGOSEC,08.769.451/0001-08,4,277,587.0,626159.72,1066.711618398637,VCRI11,04/2022,0.3721117790750385
CRI_21F0968888 - VIRGOSEC,08.769.451/0001-08,4,277,117.0,124805.25,1066.7115384615386,VCRI11,04/2022,0.07416878175332797
CRI_21F0968888 - VIRGOSEC,08.769.451/0001-08,4,277,2964.0,3161733.23,1066.7116160593791,VCRI11,04/2022,1.87894260776782
CRI_21H0001405 - VIRGOSEC,08.769.451/0001-08,4,331,6000.0,6588351.05,1098.0585083333333,VCRI11,04/2022,3.915299806232183
CRI_21L0823062 - VIRGOSEC,08.769.451/0001-08,4,402,2491.0,2522315.31,1012.5713809714974,VCRI11,04/2022,1.498951796823193
CRI_21L0823062 - VIRGOSEC,08.769.451/0001-08,4,402,2500.0,2531428.45,1012.5713800000001,VCRI11,04/2022,1.50436751845147
CRI_22B0309134 - VIRGOSEC,08.769.451/0001-08,4,423,5280.0,5296680.01,1003.1590928030303,VCRI11,04/2022,3.1476905312789722
CRI_22B0381601 - VIRGOSEC,08.769.451/0001-08,4,437,2500.0,2351624.47,940.6497880000001,VCRI11,04/2022,1.3975143039352558
CRI_22B0914263 - VIRGOSEC,08.769.451/0001-08,4,463,6685.0,6034982.41,902.7647584143606,VCRI11,04/2022,3.5864460289327833
CRI_22D0382755 - VIRGOSEC,08.769.451/0001-08,4,481,5000.0,5040809.39,1008.1618779999999,VCRI11,04/2022,2.995632727846275
CRI_22F0236430 - VIRGOSEC,08.769.451/0001-08,23,1,5000.0,4878388.19,975.6776380000001,VCRI11,04/2022,2.899109684665691
CRI_22H0091706 - VIRGOSEC,08.769.451/0001-08,30,1,1000.0,986308.7,986.3086999999999,VCRI11,04/2022,0.5861397233826994
CRI_22I0246580 - VIRGOSEC,08.769.451/0001-08,47,1,1000.0,1004273.9,1004.2739,VCRI11,04/2022,0.596816013025602
CRI_20L0870667 - HABITASEC ,09.304.427/0001-58,1,196,2080.0,1786337.14,858.8159326923077,VCRI11,04/2022,1.0615775335935314
CRI_20L0870667 - HABITASEC ,09.304.427/0001-58,1,196,413.0,354690.98,858.8159322033898,VCRI11,04/2022,0.21078438515602524
CRI_20L0870667 - HABITASEC ,09.304.427/0001-58,1,196,3500.0,3005855.76,858.8159314285714,VCRI11,04/2022,1.7863083471682786
CRI_21L0729728 - HABITASEC ,09.304.427/0001-58,1,306,1499.0,608216.47,405.74814543028685,VCRI11,04/2022,0.3614485337933264
CRI_21L0729731 - HABITASEC,09.304.427/0001-58,1,307,1499.0,608216.47,405.74814543028685,VCRI11,04/2022,0.3614485337933264
CRI_22B0555782_DU2 - OURINVESTSEC,12.320.349/0001-90,1,47,2000.0,1968098.75,984.049375,VCRI11,04/2022,1.1695941209023466
CRI_22B0555800_DU2 - OURINVESTSEC,12.320.349/0001-90,1,48,2000.0,2046634.79,1023.317395,VCRI11,04/2022,1.2162662153096784
CRI_22B0555800_DU2 - OURINVESTSEC,12.320.349/0001-90,1,48,178.0,182150.49,1023.3173595505617,VCRI11,04/2022,0.10824768941267895
CRI_21F1035590 - PROVINCIA SEC ,04.200.649/0001-07,3,38,4169.0,3445373.89,826.4269345166707,VCRI11,04/2022,2.0475034832751398
CRI_21F1035590 - PROVINCIA SEC ,04.200.649/0001-07,3,38,2799.0,2313168.99,826.426934619507,VCRI11,04/2022,1.374661129863336
CRI_21F1035590 - PROVINCIA SEC ,04.200.649/0001-07,3,38,2683.0,2217303.46,826.4269325382035,VCRI11,04/2022,1.317690533095675
CRI_21F1035595 - PROVINCIA SEC ,04.200.649/0001-07,3,39,232.0,305032.78,1314.7964655172416,VCRI11,04/2022,0.1812737019270496
CRI_21F1035595 - PROVINCIA SEC ,04.200.649/0001-07,3,39,153.0,201163.86,1314.7964705882353,VCRI11,04/2022,0.11954688147331159
CRI_22J0264219 - PROVINCIA SEC ,04.200.649/0001-07,23,1,2300.0,2370707.4,1030.7423478260869,VCRI11,04/2022,1.4088548338439255
CRI_20K0816978_DU2 - TRUE SEC,12.130.744/0001-00,1,317,2973571.0,3007701.82,1.0114780578637603,VCRI11,04/2022,1.7874054165723585
CRI_20K0816978_DU2 - TRUE SEC,12.130.744/0001-00,1,317,588269.0,595021.18,1.011478048307832,VCRI11,04/2022,0.3536068878354691
CRI_21E0407330_DU2 - TRUE SEC,12.130.744/0001-00,1,355,2973.0,3283035.35,1104.2836696939119,VCRI11,04/2022,1.9510295629599776
CRI_21E0407330_DU2 - TRUE SEC,12.130.744/0001-00,1,355,589.0,650423.08,1104.2836672325975,VCRI11,04/2022,0.386530914908206
CRI_21E0407330_DU2 - TRUE SEC,12.130.744/0001-00,1,355,7500.0,8282127.53,1104.2836706666667,VCRI11,04/2022,4.921870748432452
CRI_21F1035597_DU2 - TRUE SEC,12.130.744/0001-00,1,362,2371.0,2364422.7,997.2259384226065,VCRI11,04/2022,1.405119986610455
CRI_21G0864339 - TRUE SEC,12.130.744/0001-00,1,399,1414.0,1385446.92,979.806874115983,VCRI11,04/2022,0.823338042592763
CRI_21G0864339 - TRUE SEC,12.130.744/0001-00,1,399,280.0,274345.92,979.8068571428571,VCRI11,04/2022,0.16303723333270015
CRI_21G0864339 - TRUE SEC,12.130.744/0001-00,1,399,5236.0,5130268.81,979.8068773873185,VCRI11,04/2022,3.048796326314763
CRI_21I0566602 - TRUE SEC,12.130.744/0001-00,1,454,3000.0,2989964.43,996.6548100000001,VCRI11,04/2022,1.7768645089760542
CRI_21K0732283_DU2 - TRUE SEC,12.130.744/0001-00,1,441,3000.0,3067554.63,1022.51821,VCRI11,04/2022,1.822974513242678
CRI_22E1313201 - TRUE SEC,12.130.744/0001-00,10,2,2000.0,2013798.45,1006.899225,VCRI11,04/2022,1.196752362045989
CRI_22E1313806 - TRUE SEC,12.130.744/0001-00,13,1,3000.0,2312329.33,770.7764433333333,VCRI11,04/2022,1.3741621399627748
CRI_20B0849733 - VERT S/A,33.824.597/0001-48,19,1,2973.0,1315197.2,442.38049108644464,VCRI11,04/2022,0.7815903104187366
CRI_20B0849733 - VERT S/A,33.824.597/0001-48,19,1,589.0,260562.1,442.3804753820034,VCRI11,04/2022,0.15484583804037746
CRI_20F0755566 - VERT S/A,33.824.597/0001-48,23,1,1824.0,1075962.74,589.8918530701754,VCRI11,04/2022,0.639418979872824
CRI_20F0755566 - VERT S/A,33.824.597/0001-48,23,1,361.0,212950.96,589.8918559556787,VCRI11,04/2022,0.12655167371886739
CRI_21L0329277 - VERT S/A,33.824.597/0001-48,60,1,2000.0,2052335.61,1026.167805,VCRI11,04/2022,1.2196540765927175
CRI_22F0930128 - VERT S/A,33.824.597/0001-48,67,1,10000.0,10046545.2,1004.6545199999999,VCRI11,04/2022,5.970422064085803
CRI_22B0939300 - RBCAPITALSEC,03.559.006/0001-91,1,427,3500.0,3675138.5,1050.0395714285714,VCRI11,04/2022,2.184047107952215
CRI_22B0939300 - RBCAPITALSEC,03.559.006/0001-91,1,427,3500.0,3675138.5,1050.0395714285714,VCRI11,04/2022,2.184047107952215
CRI_21K0046865 - VERTCIASEC,33.824.597/0001-48,63,2,2500.0,1979321.74,791.728696,VCRI11,04/2022,1.1762636760366842
CRI_22C0750182 - BARI SEC,10.608.405/0002-41,1,99,3000.0,2981096.72,993.6989066666667,VCRI11,04/2022,1.7715946405398961
CRI_22E1056953 - RB CAPITAL SA,20.502.525/0001-32,2,1,16053.0,16175264.06,1007.6162748395939,VCRI11,04/2022,9.612573428350087
OPEA SECURITIZADORA S/A,02..77.3.5/42/0-00,1,365,7672.0,7677309.89,1000.6921128779978,VGHF11,4/2022,1.1552910275525534
OPEA SECURITIZADORA S/A,02..77.3.5/42/0-00,1,366,7672.0,7677309.89,1000.6921128779978,VGHF11,4/2022,1.1552910275525534
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,3,52,8447.0,8563383.67,1013.7781070202439,VGHF11,4/2022,1.2886284989391064
TRUE SECURITIZADORA S/A,12.130.744/0001-00,11,1,65050.0,65232089.55,1002.7992244427363,VGHF11,4/2022,9.81620500480015
VERT COMP SECURITIZADORA,25..00.5.6/83/0-00,73,2,12830.0,12865069.0,1002.7333593141076,VGHF11,4/2022,1.9359513941079824
VERT COMP SECURITIZADORA,25..00.5.6/83/0-00,73,1,7170.0,7189050.97,1002.6570390516039,VGHF11,4/2022,1.081817225207641
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,16,1,10000.0,10014414.25,1001.441425,VGHF11,4/2022,1.5069813639135823
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,3,50,36873.0,36674885.8,994.6271201149892,VGHF11,4/2022,5.518881888100331
OPEA SECURITIZADORA S/A,02..77.3.5/42/0-00,1,464,18600.0,18062386.76,971.0960623655915,VGHF11,4/2022,2.7180501580628573
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,16,2,4482.0,4251761.61,948.630435073628,VGHF11,4/2022,0.6398103124277297
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,16,3,2258.0,2261254.77,1001.4414393268379,VGHF11,4/2022,0.34027639683975464
HABITASEC SECURITIZADORA S/A,09.304.427/0001-58,7,1,13400.0,13592123.59,1014.3375813432835,VGHF11,4/2022,2.0453594623509983
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4,440,20000.0,20012504.24,1000.6252119999999,VGHF11,4/2022,3.0115062331200795
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,23,1,16155.0,16664264.63,1031.523653977097,VGHF11,4/2022,2.5076590216681187
HABITASEC SECURITIZADORA S/A,09.304.427/0001-58,22,1,5000.0,5003126.01,1000.625202,VGHF11,4/2022,0.7528765507559585
OPEA SECURITIZADORA S/A,02..77.3.5/42/0-00,1,422,5280019.0,5602997.76,1.061169999577653,VGHF11,4/2022,0.8431459889298613
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4,175,7928.0,9016070.19,1137.2439694752775,VGHF11,4/2022,1.3567493228140417
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,3,47,34283.0,36979371.18,1078.6503859055508,VGHF11,4/2022,5.56470122229096
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4,277,4596.0,5113998.57,1112.7063903394258,VGHF11,4/2022,0.7695607898455679
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,13,2,11873.0,11609668.15,977.8209508969932,VGHF11,4/2022,1.74703713133008
TRUE SECURITIZADORA S/A,12.130.744/0001-00,1,443,20482.0,17097228.9,834.7441119031344,VGHF11,4/2022,2.5728120171246873
TRUE SECURITIZADORA S/A,12.130.744/0001-00,1,444,20543.0,17148148.29,834.7441118629216,VGHF11,4/2022,2.5804744295110984
TRUE SECURITIZADORA S/A,12.130.744/0001-00,1,397,17465.0,17647079.17,1010.4253747494992,VGHF11,4/2022,2.655554161512499
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,18,1,11586.0,11764430.45,1015.4005221819436,VGHF11,4/2022,1.7703259524347592
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,6,1,1006.0,1009667.44,1003.6455666003976,VGHF11,4/2022,0.15193599723821438
HABITASEC SECURITIZADORA S/A,09.304.427/0001-58,1,196,15138.0,12572274.72,830.5109472849782,VGHF11,4/2022,1.8918913510135502
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4,40,10000.0,10006252.12,1000.6252119999999,VGHF11,4/2022,1.5057531165600397
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,3,14,2863.0,1967248.35,687.1283094655955,VGHF11,4/2022,0.2960339494284196
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,3,15,2863.0,1967248.35,687.1283094655955,VGHF11,4/2022,0.2960339494284196
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,3,35,5256.0,5322693.28,1012.6889802130898,VGHF11,4/2022,0.800965426289217
OPEA SECURITIZADORA S/A,02..77.3.5/42/0-00,1,340,5000.0,4809857.69,961.9715380000001,VGHF11,4/2022,0.7237932964383246
OPEA SECURITIZADORA S/A,02..77.3.5/42/0-00,1,339,5000.0,4809857.69,961.9715380000001,VGHF11,4/2022,0.7237932964383246
COMPANHIA PROVINCIA DE SECURITIZACAO,04.200.649/0001-07,3,30,11246.0,7461696.02,663.4977787657833,VGHF11,4/2022,1.1228451874085543
OPEA SECURITIZADORA S/A,02..77.3.5/42/0-00,1,402,39000.0,38171626.97,978.7596658974359,VGHF11,4/2022,5.744113338835676
BARIGUI SECURITIZADORA S.A.,10.608.405/0001-60,27/05/2020,79,9189.0,9622724.62,1047.200415714441,VGIP11,4/2022,0.903703899564445
BARIGUI SECURITIZADORA S.A.,10.608.405/0001-60,22/07/2020,83,4831.0,4896107.37,1013.4769964810598,VGIP11,4/2022,0.4598106563040374
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,27/06/2022,1,80000.0,80262874.09,1003.2859261250001,VGIP11,4/2022,7.537768685038299
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,16/08/2022,1,23166.0,22750407.5,982.0602391435725,VGIP11,4/2022,2.136570751666195
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,17/10/2022,1,1373.0,1366429.08,995.2141879096869,VGIP11,4/2022,0.12832615884151294
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,27/07/2022,2,9099.0,8906977.9,978.8963512473898,VGIP11,4/2022,0.8364856087468845
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,28/05/2020,12,7000.0,6149514.83,878.5021185714286,VGIP11,4/2022,0.5775225574625646
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,21/08/2020,14,20405.0,14211205.05,696.4569982847341,VGIP11,4/2022,1.3346242284126526
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,21/08/2020,15,20405.0,14211205.05,696.4569982847341,VGIP11,4/2022,1.3346242284126526
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,20/08/2020,16,13500.0,2898940.34,214.73632148148147,VGIP11,4/2022,0.2722496791000009
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,22/09/2020,18,9300.0,5812612.71,625.0121193548387,VGIP11,4/2022,0.5458828949305271
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,28/09/2020,19,18500.0,17611951.85,951.9973972972974,VGIP11,4/2022,1.6540003163663477
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,23/10/2020,25,6250.0,5023972.96,803.8356736,VGIP11,4/2022,0.47181896339649465
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,22/12/2020,27,34750.0,34130408.62,982.1700322302157,VGIP11,4/2022,3.2053066653820497
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,22/12/2020,28,34750.0,34140341.85,982.4558805755396,VGIP11,4/2022,3.2062395299334896
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,01/03/2021,30,1231.0,827043.33,671.8467343623071,VGIP11,4/2022,0.07767054674684894
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,26/04/2021,34,30000.0,29426627.47,980.8875823333333,VGIP11,4/2022,2.7635580405572515
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,26/04/2021,35,19241.0,19287075.73,1002.3946639987527,VGIP11,4/2022,1.8113170891505534
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,01/11/2021,47,43537.0,44128696.35,1013.5906550749937,VGIP11,4/2022,4.144281016969422
COMPANHIA PROVINCIA DE SECURITIZACAO DE CREDITOS I,04.200.649/0001-07,20/04/2022,56,10000.0,9670196.56,967.019656,VGIP11,4/2022,0.9081621563463886
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,17/12/2020,196,27862.0,23606294.73,847.2577248582298,VGIP11,4/2022,2.2169501304682053
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,20/06/2022,1,21000.0,20483254.74,975.3930828571428,VGIP11,4/2022,1.923654465372189
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,29/08/2022,1,20000.0,19961841.62,998.092081,VGIP11,4/2022,1.8746867261469902
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,21/09/2022,1,15367.0,15841731.82,1030.892940717121,VGIP11,4/2022,1.487752729807221
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,30/01/2020,261,12000.0,11909800.6,992.4833833333333,VGIP11,4/2022,1.1184912454924816
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,30/01/2020,268,12000.0,11907961.72,992.3301433333334,VGIP11,4/2022,1.1183185498067527
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,14/05/2021,339,33000.0,32216015.48,976.2428933333333,VGIP11,4/2022,3.025519275195109
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,14/05/2021,340,33000.0,32216015.48,976.2428933333333,VGIP11,4/2022,3.025519275195109
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,15/10/2021,402,66000.0,65142758.11,987.0114865151515,VGIP11,4/2022,6.117785435741834
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,15/12/2021,422,14700000.0,15555098.7,1.0581699795918367,VGIP11,4/2022,1.460834005795318
REIT SECURITIZADORA S.A.,13.349.677/0001-81,17/03/2021,20,15277.0,13481477.0,882.4688747790797,VGIP11,4/2022,1.2660929017407938
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/08/2022,1,40000.0,39637042.4,990.92606,VGIP11,4/2022,3.722454003269736
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,22/07/2020,236,28035468.0,27309208.75,0.9740949838968267,VGIP11,4/2022,2.5647038043778565
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,20/02/2020,284,9900327.0,9611314.59,0.9708077915002201,VGIP11,4/2022,0.9026323435330361
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,22/12/2020,344,50000.0,49373607.88,987.4721576000001,VGIP11,4/2022,4.63684909822576
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,20/01/2021,354,54000.0,56769603.56,1051.2889548148148,VGIP11,4/2022,5.33143305454995
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/07/2021,397,79835.0,76987773.53,964.3361123567358,VGIP11,4/2022,7.2301924772160175
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/09/2021,443,8781.0,6645495.19,756.8039164104316,VGIP11,4/2022,0.6241018167825074
