,assetIssued,paymentDate,rate,relatedTo,approvedOn,isinCode,label,lastDatePrior,remarks,symbol
3,BRBTCICTF005,2023-04-17T00:00:00.000Z,0.106,Março-2023/2023,2023-04-10T00:00:00.000Z,BRBTCICTF005,RENDIMENTO,2023-04-10T00:00:00.000Z,,BTCI11
4,BRBTCICTF005,2023-03-14T00:00:00.000Z,0.106,Fevereiro-2023/2023,2023-03-07T00:00:00.000Z,BRBTCICTF005,RENDIMENTO,2023-03-07T00:00:00.000Z,,BTCI11
5,BRBTCICTF005,2023-02-14T00:00:00.000Z,0.106,Janeiro-2023/2023,2023-02-07T00:00:00.000Z,BRBTCICTF005,RENDIMENTO,2023-02-07T00:00:00.000Z,,BTCI11
6,BRBTCICTF005,2023-01-13T00:00:00.000Z,0.95,Dezembro-2022/2023,2023-01-06T00:00:00.000Z,BRBTCICTF005,RENDIMENTO,2023-01-06T00:00:00.000Z,,BTCI11
7,BRBTCICTF005,2022-12-14T00:00:00.000Z,0.9,Novembro-2022/2022,2022-12-07T00:00:00.000Z,BRBTCICTF005,RENDIMENTO,2022-12-07T00:00:00.000Z,,BTCI11
0,BRIRDMCTF004,2023-07-18T00:00:00.000Z,0.874934269,Junho-2023/2023,2023-07-11T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2023-07-11T00:00:00.000Z,,IRDM11
1,BRIRDMCTF004,2023-06-19T00:00:00.000Z,0.867512682,Maio-2023/2023,2023-06-12T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2023-06-12T00:00:00.000Z,,IRDM11
2,BRIRDMCTF004,2023-05-17T00:00:00.000Z,0.912693597,Abril-2023/2023,2023-05-10T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2023-05-10T00:00:00.000Z,,IRDM11
3,BRIRDMCTF004,2023-04-19T00:00:00.000Z,0.911190174,Março-2023/2023,2023-04-12T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2023-04-12T00:00:00.000Z,,IRDM11
4,BRIRDMCTF004,2023-03-16T00:00:00.000Z,0.927820907,Fevereiro-2023/2023,2023-03-09T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2023-03-09T00:00:00.000Z,,IRDM11
5,BRIRDMCTF004,2023-02-16T00:00:00.000Z,0.947851315,Janeiro-2023/2023,2023-02-09T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2023-02-09T00:00:00.000Z,,IRDM11
6,BRIRDMCTF004,2023-01-17T00:00:00.000Z,0.896316776,Dezembro-2022/2023,2023-01-10T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2023-01-10T00:00:00.000Z,,IRDM11
7,BRIRDMCTF004,2022-12-16T00:00:00.000Z,0.701563187,Novembro-2022/2022,2022-12-09T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2022-12-09T00:00:00.000Z,,IRDM11
8,BRIRDMCTF004,2022-11-18T00:00:00.000Z,0.788128165,Outubro-2022/2022,2022-11-10T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2022-11-10T00:00:00.000Z,,IRDM11
9,BRIRDMCTF004,2022-10-19T00:00:00.000Z,0.850320202,Setembro-2022/2022,2022-10-11T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2022-10-11T00:00:00.000Z,,IRDM11
10,BRIRDMCTF004,2022-09-19T00:00:00.000Z,1.265012452,Agosto/2022,2022-09-12T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2022-09-12T00:00:00.000Z,,IRDM11
11,BRIRDMR19M14,2022-09-19T00:00:00.000Z,0.513934034,Agosto/2022,2022-09-12T00:00:00.000Z,BRIRDMR19M14,RENDIMENTO,2022-09-12T00:00:00.000Z,,
12,BRIRDMR20M11,2022-09-19T00:00:00.000Z,0.117156344,Agosto/2022,2022-09-12T00:00:00.000Z,BRIRDMR20M11,RENDIMENTO,2022-09-12T00:00:00.000Z,,
13,BRIRDMCTF004,2022-08-16T00:00:00.000Z,1.327067205,Julho/2022,2022-08-09T00:00:00.000Z,BRIRDMCTF004,RENDIMENTO,2022-08-09T00:00:00.000Z,,IRDM11
0,BRKFOFCTF006,2023-07-14T00:00:00.000Z,1.0,JUNHO 2023/2023,2023-06-30T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2023-06-30T00:00:00.000Z,,KFOF11
1,BRKFOFCTF006,2023-06-15T00:00:00.000Z,0.75,MAIO 2023/2023,2023-05-31T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2023-05-31T00:00:00.000Z,,KFOF11
2,BRKFOFCTF006,2023-05-15T00:00:00.000Z,0.75,Abril 2023/2023,2023-04-28T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2023-04-28T00:00:00.000Z,,KFOF11
3,BRKFOFCTF006,2023-04-17T00:00:00.000Z,0.72,Março 2023/2023,2023-03-31T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2023-03-31T00:00:00.000Z,,KFOF11
4,BRKFOFCTF006,2023-03-14T00:00:00.000Z,0.72,Fevereiro 2023/2023,2023-02-28T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2023-02-28T00:00:00.000Z,,KFOF11
5,BRKFOFCTF006,2023-02-14T00:00:00.000Z,0.72,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2023-01-31T00:00:00.000Z,,KFOF11
6,BRKFOFCTF006,2023-01-13T00:00:00.000Z,0.72,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2022-12-29T00:00:00.000Z,,KFOF11
7,BRKFOFCTF006,2022-12-14T00:00:00.000Z,0.72,NOVEMBRO 2022/2022,2022-11-30T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2022-11-30T00:00:00.000Z,,KFOF11
8,BRKFOFCTF006,2022-11-16T00:00:00.000Z,0.72,outubro 2022/2022,2022-10-31T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2022-10-31T00:00:00.000Z,,KFOF11
9,BRKFOFCTF006,2022-10-17T00:00:00.000Z,0.72,setembro 2022/2022,2022-09-30T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2022-09-30T00:00:00.000Z,,KFOF11
10,BRKFOFCTF006,2022-09-15T00:00:00.000Z,0.7,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2022-08-31T00:00:00.000Z,,KFOF11
11,BRKFOFCTF006,2022-08-12T00:00:00.000Z,0.7,JULHO/2022,2022-07-29T00:00:00.000Z,BRKFOFCTF006,RENDIMENTO,2022-07-29T00:00:00.000Z,,KFOF11
0,BROURECTF003,2023-07-21T00:00:00.000Z,1.00000000928,Junho/2023,2023-07-14T00:00:00.000Z,BROURECTF003,RENDIMENTO,2023-07-14T00:00:00.000Z,,OURE11
1,BROURECTF003,2023-06-22T00:00:00.000Z,1.00000000928,Maio/2023,2023-06-15T00:00:00.000Z,BROURECTF003,RENDIMENTO,2023-06-15T00:00:00.000Z,,OURE11
2,BROURECTF003,2023-05-22T00:00:00.000Z,1.00000000928,Abril/2023,2023-05-15T00:00:00.000Z,BROURECTF003,RENDIMENTO,2023-05-15T00:00:00.000Z,,OURE11
3,BROURECTF003,2023-04-25T00:00:00.000Z,1.00000000928,Março/2023,2023-04-17T00:00:00.000Z,BROURECTF003,RENDIMENTO,2023-04-17T00:00:00.000Z,,OURE11
4,BROURECTF003,2023-03-21T00:00:00.000Z,0.95000003713,Fevereiro/2023,2023-03-14T00:00:00.000Z,BROURECTF003,RENDIMENTO,2023-03-14T00:00:00.000Z,,OURE11
5,BROURECTF003,2023-02-23T00:00:00.000Z,1.00000001856,Janeiro/2023,2023-02-14T00:00:00.000Z,BROURECTF003,RENDIMENTO,2023-02-14T00:00:00.000Z,,OURE11
6,BROURECTF003,2023-01-20T00:00:00.000Z,1.00000001856,Dezembro/2022,2023-01-13T00:00:00.000Z,BROURECTF003,RENDIMENTO,2023-01-13T00:00:00.000Z,,OURE11
7,BROURECTF003,2022-12-21T00:00:00.000Z,1.05000000928,Novembro/2022,2022-12-14T00:00:00.000Z,BROURECTF003,RENDIMENTO,2022-12-14T00:00:00.000Z,,OURE11
8,BROURECTF003,2022-11-23T00:00:00.000Z,1.0500003157,Outubro/2022,2022-11-16T00:00:00.000Z,BROURECTF003,RENDIMENTO,2022-11-16T00:00:00.000Z,,OURE11
9,BROURECTF003,2022-10-24T00:00:00.000Z,1.05,Setembro/2022,2022-10-17T00:00:00.000Z,BROURECTF003,RENDIMENTO,2022-10-17T00:00:00.000Z,,OURE11
10,BROURECTF003,2022-09-22T00:00:00.000Z,1.1,Agosto/2022,2022-09-15T00:00:00.000Z,BROURECTF003,RENDIMENTO,2022-09-15T00:00:00.000Z,,OURE11
11,BROURECTF003,2022-08-19T00:00:00.000Z,1.1500001114,Julho/2022,2022-08-12T00:00:00.000Z,BROURECTF003,RENDIMENTO,2022-08-12T00:00:00.000Z,,OURE11
0,BRBLURCTF005,2023-07-18T00:00:00.000Z,1.03,JUNHO/2023,2023-07-11T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2023-07-11T00:00:00.000Z,,BLUR11
1,BRBLURCTF005,2023-06-19T00:00:00.000Z,1.03,MAIO/2023,2023-06-12T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2023-06-12T00:00:00.000Z,,BLUR11
2,BRBLURCTF005,2023-05-17T00:00:00.000Z,1.03,ABRIL/2023,2023-05-10T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2023-05-10T00:00:00.000Z,,BLUR11
3,BRBLURCTF005,2023-04-19T00:00:00.000Z,1.03,MARCO/2023,2023-04-12T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2023-04-12T00:00:00.000Z,,BLUR11
4,BRBLURCTF005,2023-03-16T00:00:00.000Z,1.03,FEVEREIRO/2023,2023-03-09T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2023-03-09T00:00:00.000Z,,BLUR11
5,BRBLURCTF005,2023-02-16T00:00:00.000Z,1.03,JANEIRO/2023,2023-02-09T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2023-02-09T00:00:00.000Z,,BLUR11
6,BRBLURCTF005,2023-01-17T00:00:00.000Z,1.03,DEZEMBRO/2022,2023-01-10T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2023-01-10T00:00:00.000Z,,BLUR11
7,BRBLURCTF005,2022-12-16T00:00:00.000Z,1.03,NOVEMBRO/2022,2022-12-09T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2022-12-09T00:00:00.000Z,,BLUR11
8,BRBLURCTF005,2022-11-18T00:00:00.000Z,1.03,OUTUBRO/2022,2022-11-10T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2022-11-10T00:00:00.000Z,,BLUR11
9,BRBLURCTF005,2022-10-19T00:00:00.000Z,1.03,SETEMBRO/2022,2022-10-11T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2022-10-11T00:00:00.000Z,,BLUR11
10,BRBLURCTF005,2022-09-19T00:00:00.000Z,1.03,Agosto/22/2022,2022-09-12T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2022-09-12T00:00:00.000Z,,BLUR11
11,BRBLURCTF005,2022-08-16T00:00:00.000Z,1.03,Julho/2022/2022,2022-08-09T00:00:00.000Z,BRBLURCTF005,RENDIMENTO,2022-08-09T00:00:00.000Z,,BLUR11
0,BRRBRICTF007,2022-02-25T00:00:00.000Z,17.861233399,Janeiro/2022,2022-02-18T00:00:00.000Z,BRRBRICTF007,AMORTIZACAO RF,2022-02-18T00:00:00.000Z,,RBRI11
1,BRRBRICTF007,2022-01-25T00:00:00.000Z,35.62,Dezembro/2021,2022-01-18T00:00:00.000Z,BRRBRICTF007,RENDIMENTO,2022-01-18T00:00:00.000Z,,RBRI11
0,BRSPXSCTF002,2023-07-14T00:00:00.000Z,1.2,Junho-2023/2023,2023-07-07T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2023-07-07T00:00:00.000Z,,SPXS11
1,BRSPXSCTF002,2023-06-15T00:00:00.000Z,1.15,Maio-2023/2023,2023-06-07T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2023-06-07T00:00:00.000Z,,SPXS11
2,BRSPXSCTF002,2023-05-15T00:00:00.000Z,1.05,Abril-2023/2023,2023-05-08T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2023-05-08T00:00:00.000Z,,SPXS11
3,BRSPXSCTF002,2023-04-17T00:00:00.000Z,1.0,Março-2023/2023,2023-04-10T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2023-04-10T00:00:00.000Z,,SPXS11
4,BRSPXSCTF002,2023-03-14T00:00:00.000Z,0.91,Fevereiro-2023/2023,2023-03-07T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2023-03-07T00:00:00.000Z,,SPXS11
5,BRSPXSCTF002,2023-02-14T00:00:00.000Z,0.9,Janeiro-2023/2023,2023-02-07T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2023-02-07T00:00:00.000Z,,SPXS11
6,BRSPXSCTF002,2023-01-13T00:00:00.000Z,0.614,Dezembro-2022/2023,2023-01-06T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2023-01-06T00:00:00.000Z,,SPXS11
7,BRSPXSCTF002,2022-12-14T00:00:00.000Z,0.549,Novembro-2022/2022,2022-12-07T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2022-12-07T00:00:00.000Z,,SPXS11
8,BRSPXSCTF002,2022-11-16T00:00:00.000Z,0.83,Outubro-2022/2022,2022-11-08T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2022-11-08T00:00:00.000Z,,SPXS11
9,BRSPXSCTF002,2022-10-17T00:00:00.000Z,0.324858875,Setembro-2022/2022,2022-10-07T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2022-10-07T00:00:00.000Z,,SPXS11
10,BRSPXSCTF002,2022-09-15T00:00:00.000Z,0.555019245,Agosto/2022,2022-09-08T00:00:00.000Z,BRSPXSCTF002,RENDIMENTO,2022-09-08T00:00:00.000Z,,SPXS11
0,BRFATNCTF000,2023-07-14T00:00:00.000Z,0.84,JUNHO/2023/2023,2023-07-06T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2023-07-06T00:00:00.000Z,,FATN11
1,BRFATNCTF000,2023-06-15T00:00:00.000Z,0.83,MAIO/2023/2023,2023-06-06T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2023-06-06T00:00:00.000Z,,FATN11
2,BRFATNCTF000,2023-05-15T00:00:00.000Z,0.82,ABRIL/2023/2023,2023-05-05T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2023-05-05T00:00:00.000Z,,FATN11
3,BRFATNCTF000,2023-04-17T00:00:00.000Z,0.83,MARÇO/2023/2023,2023-04-06T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2023-04-06T00:00:00.000Z,,FATN11
4,BRFATNCTF000,2023-03-14T00:00:00.000Z,0.74,FEVEREIRO/2023/2023,2023-03-06T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2023-03-06T00:00:00.000Z,,FATN11
5,BRFATNCTF000,2023-02-14T00:00:00.000Z,0.9,JANEIRO/2023/2023,2023-02-06T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2023-02-06T00:00:00.000Z,,FATN11
6,BRFATNCTF000,2023-01-13T00:00:00.000Z,0.92,DEZEMBRO/2022/2023,2023-01-05T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2023-01-05T00:00:00.000Z,,FATN11
7,BRFATNCTF000,2022-12-14T00:00:00.000Z,0.8,NOVEMBRO/2022/2022,2022-12-06T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2022-12-06T00:00:00.000Z,,FATN11
8,BRFATNCTF000,2022-11-16T00:00:00.000Z,0.9,OUTUBRO/2022/2022,2022-11-07T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2022-11-07T00:00:00.000Z,,FATN11
9,BRFATNCTF000,2022-10-17T00:00:00.000Z,0.89,SETEMBRO/2022/2022,2022-10-06T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2022-10-06T00:00:00.000Z,,FATN11
10,BRFATNCTF000,2022-09-15T00:00:00.000Z,0.86,AGOSTO/2022/2022,2022-09-06T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2022-09-06T00:00:00.000Z,,FATN11
11,BRFATNCTF000,2022-08-12T00:00:00.000Z,0.86,JULHO/2022/2022,2022-08-04T00:00:00.000Z,BRFATNCTF000,RENDIMENTO,2022-08-04T00:00:00.000Z,,FATN11
0,BRBRLACTF007,2023-07-20T00:00:00.000Z,0.8975,Junho-2023/2023,2023-07-13T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2023-07-13T00:00:00.000Z,,BRLA11
1,BRBRLACTF007,2023-06-20T00:00:00.000Z,1.047004279,Maio-2023/2023,2023-06-13T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2023-06-13T00:00:00.000Z,,BRLA11
2,BRBRLACTF007,2023-05-19T00:00:00.000Z,1.1,Abril-2023/2023,2023-05-12T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2023-05-12T00:00:00.000Z,,BRLA11
3,BRBRLACTF007,2023-04-20T00:00:00.000Z,1.1,Março-2023/2023,2023-04-13T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2023-04-13T00:00:00.000Z,,BRLA11
4,BRBRLACTF007,2023-03-20T00:00:00.000Z,1.093,Fevereiro-2023/2023,2023-03-13T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2023-03-13T00:00:00.000Z,,BRLA11
5,BRBRLACTF007,2023-02-17T00:00:00.000Z,1.093,Janeiro-2023/2023,2023-02-10T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2023-02-10T00:00:00.000Z,,BRLA11
6,BRBRLACTF007,2023-01-20T00:00:00.000Z,1.093,Dezembro-2022/2023,2023-01-13T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2023-01-13T00:00:00.000Z,,BRLA11
7,BRBRLACTF007,2022-12-20T00:00:00.000Z,1.093,Novembro-2022/2022,2022-12-13T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2022-12-13T00:00:00.000Z,,BRLA11
8,BRBRLACTF007,2022-11-18T00:00:00.000Z,1.093,Outubro-2022/2022,2022-11-10T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2022-11-10T00:00:00.000Z,,BRLA11
9,BRBRLACTF007,2022-10-20T00:00:00.000Z,1.093,Setembro-2022/2022,2022-10-13T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2022-10-13T00:00:00.000Z,,BRLA11
10,BRBRLACTF007,2022-09-20T00:00:00.000Z,1.093,Agosto/2022,2022-09-13T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2022-09-13T00:00:00.000Z,,BRLA11
11,BRBRLACTF007,2022-08-19T00:00:00.000Z,1.093,Julho/2022,2022-08-12T00:00:00.000Z,BRBRLACTF007,RENDIMENTO,2022-08-12T00:00:00.000Z,,BRLA11
0,BRCXAGCTF003,2023-07-18T00:00:00.000Z,0.82,JUNHO/2023,2023-06-30T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2023-06-30T00:00:00.000Z,,CXAG11
1,BRCXAGCTF003,2023-06-19T00:00:00.000Z,0.75,MAIO/2023,2023-05-31T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2023-05-31T00:00:00.000Z,,CXAG11
2,BRCXAGCTF003,2023-05-17T00:00:00.000Z,0.75,ABRIL/2023,2023-04-28T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2023-04-28T00:00:00.000Z,,CXAG11
3,BRCXAGCTF003,2023-04-19T00:00:00.000Z,0.75,MARÇO/2023,2023-03-31T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2023-03-31T00:00:00.000Z,,CXAG11
4,BRCXAGCTF003,2023-03-16T00:00:00.000Z,0.75,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2023-02-28T00:00:00.000Z,,CXAG11
5,BRCXAGCTF003,2023-02-16T00:00:00.000Z,0.75,JANEIRO/2023,2023-01-31T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2023-01-31T00:00:00.000Z,,CXAG11
6,BRCXAGCTF003,2023-01-17T00:00:00.000Z,0.95,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2022-12-29T00:00:00.000Z,,CXAG11
7,BRCXAGCTF003,2022-12-16T00:00:00.000Z,0.75,NOVEMBRO/2022,2022-11-30T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2022-11-30T00:00:00.000Z,,CXAG11
8,BRCXAGCTF003,2022-11-18T00:00:00.000Z,0.75,OUTUBRO/2022,2022-10-31T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2022-10-31T00:00:00.000Z,,CXAG11
9,BRCXAGCTF003,2022-10-19T00:00:00.000Z,0.75,SETEMBRO/2022,2022-09-30T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2022-09-30T00:00:00.000Z,,CXAG11
10,BRCXAGCTF003,2022-09-19T00:00:00.000Z,0.75,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2022-08-31T00:00:00.000Z,,CXAG11
11,BRCXAGCTF003,2022-08-16T00:00:00.000Z,0.75,JULHO/2022,2022-07-29T00:00:00.000Z,BRCXAGCTF003,RENDIMENTO,2022-07-29T00:00:00.000Z,,CXAG11
0,BRHBCRR07M13,2022-09-15T00:00:00.000Z,0.718212949,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRHBCRR07M13,RENDIMENTO,9999-12-31T00:00:00.000Z,,
1,BRHBCRCTF001,2023-07-14T00:00:00.000Z,0.6389343502,JUNHO/2023,2023-06-30T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2023-06-30T00:00:00.000Z,,HBCR11
2,BRHBCRCTF001,2023-06-15T00:00:00.000Z,0.5374531138,MAIO/2023,2023-05-31T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2023-05-31T00:00:00.000Z,,HBCR11
3,BRHBCRCTF001,2023-05-15T00:00:00.000Z,0.5573337463,ABRIL/2023,2023-04-28T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2023-04-28T00:00:00.000Z,,HBCR11
4,BRHBCRCTF001,2023-04-17T00:00:00.000Z,0.582846063,MARÇO/2023,2023-03-31T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2023-03-31T00:00:00.000Z,,HBCR11
5,BRHBCRCTF001,2023-03-14T00:00:00.000Z,0.5729830132,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2023-02-28T00:00:00.000Z,,HBCR11
6,BRHBCRR08M12,2023-03-14T00:00:00.000Z,0.5729830132,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRHBCRR08M12,RENDIMENTO,2023-02-28T00:00:00.000Z,,
7,BRHBCRR09M11,2023-03-14T00:00:00.000Z,0.5729830132,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRHBCRR09M11,RENDIMENTO,2023-02-28T00:00:00.000Z,,
8,BRHBCRR10M18,2023-03-14T00:00:00.000Z,0.5729830132,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRHBCRR10M18,RENDIMENTO,2023-02-28T00:00:00.000Z,,
9,BRHBCRCTF001,2023-02-14T00:00:00.000Z,0.50446437067,JANEIRO/2023,2023-01-31T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2023-01-31T00:00:00.000Z,,HBCR11
10,BRHBCRR08M12,2023-02-14T00:00:00.000Z,0.50446437067,JANEIRO/2023,2023-01-31T00:00:00.000Z,BRHBCRR08M12,RENDIMENTO,2023-01-31T00:00:00.000Z,,
11,BRHBCRR09M11,2023-02-14T00:00:00.000Z,0.50446437067,JANEIRO/2023,2023-01-31T00:00:00.000Z,BRHBCRR09M11,RENDIMENTO,2023-01-31T00:00:00.000Z,,
12,BRHBCRCTF001,2023-01-13T00:00:00.000Z,0.61435263381,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2022-12-29T00:00:00.000Z,,HBCR11
13,BRHBCRR08M12,2023-01-13T00:00:00.000Z,0.61435263381,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BRHBCRR08M12,RENDIMENTO,2022-12-29T00:00:00.000Z,,
14,BRHBCRCTF001,2022-12-14T00:00:00.000Z,0.7447979447,Novembro/2022,2022-11-30T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2022-11-30T00:00:00.000Z,,HBCR11
15,BRHBCRCTF001,2022-11-16T00:00:00.000Z,0.7098449265,Outubro/2022,2022-10-31T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2022-10-31T00:00:00.000Z,,HBCR11
16,BRHBCRCTF001,2022-10-17T00:00:00.000Z,0.7738371728,Setembro/2022,2022-09-30T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2022-09-30T00:00:00.000Z,,HBCR11
17,BRHBCRCTF001,2022-09-15T00:00:00.000Z,0.718212949,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2022-08-31T00:00:00.000Z,,HBCR11
18,BRHBCRR03M17,2022-09-15T00:00:00.000Z,0.718212949,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRHBCRR03M17,RENDIMENTO,2022-08-31T00:00:00.000Z,,
19,BRHBCRR04M16,2022-09-15T00:00:00.000Z,0.718212949,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRHBCRR04M16,RENDIMENTO,2022-08-31T00:00:00.000Z,,
20,BRHBCRR05M15,2022-09-15T00:00:00.000Z,0.718212949,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRHBCRR05M15,RENDIMENTO,2022-08-31T00:00:00.000Z,,
21,BRHBCRR06M14,2022-09-15T00:00:00.000Z,0.718212949,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRHBCRR06M14,RENDIMENTO,2022-08-31T00:00:00.000Z,,
22,BRHBCRCTF001,2022-08-12T00:00:00.000Z,0.7745336029,JULHO/2022,2022-07-29T00:00:00.000Z,BRHBCRCTF001,RENDIMENTO,2022-07-29T00:00:00.000Z,,HBCR11
23,BRHBCRR03M17,2022-08-12T00:00:00.000Z,0.7745336029,JULHO/2022,2022-07-29T00:00:00.000Z,BRHBCRR03M17,RENDIMENTO,2022-07-29T00:00:00.000Z,,
24,BRHBCRR04M16,2022-08-12T00:00:00.000Z,0.7745336029,JULHO/2022,2022-07-29T00:00:00.000Z,BRHBCRR04M16,RENDIMENTO,2022-07-29T00:00:00.000Z,,
25,BRHBCRR05M15,2022-08-12T00:00:00.000Z,0.7745336029,JULHO/2022,2022-07-29T00:00:00.000Z,BRHBCRR05M15,RENDIMENTO,2022-07-29T00:00:00.000Z,,
26,BRHBCRR06M14,2022-08-12T00:00:00.000Z,0.7745336029,JULHO/2022,2022-07-29T00:00:00.000Z,BRHBCRR06M14,RENDIMENTO,2022-07-29T00:00:00.000Z,,
27,BRHBCRR07M13,2022-08-12T00:00:00.000Z,0.7745336029,JULHO/2022,2022-07-29T00:00:00.000Z,BRHBCRR07M13,RENDIMENTO,2022-07-29T00:00:00.000Z,,
0,BRRZTRCTF003,2023-07-07T00:00:00.000Z,0.85,Junho/2023,2023-06-30T00:00:00.000Z,BRRZTRCTF003,RENDIMENTO,2023-06-30T00:00:00.000Z,,RZTR11
